t,h
-0.699951171875,-5.5257594560222285e-22
-0.69989013671875,1.583609932923531e-22
-0.6998291015625,2.3562906943634466e-22
-0.69976806640625,2.4165328414814105e-22
-0.69970703125,-3.8100485682792776e-23
-0.69964599609375,5.305120592524956e-23
-0.6995849609375,-2.896883015127462e-22
-0.69952392578125,-1.7850356729330337e-22
-0.699462890625,2.75913281511114e-22
-0.69940185546875,2.330264560652339e-22
-0.6993408203125,-1.6010205641970686e-22
-0.69927978515625,2.6772336905338387e-22
-0.69921875,-3.826092324781051e-22
-0.69915771484375,4.050302263697087e-22
-0.6990966796875,2.652005417437911e-22
-0.69903564453125,3.3955670020466254e-22
-0.698974609375,-1.0756673735218798e-22
-0.69891357421875,-6.752044029596998e-22
-0.6988525390625,3.6980121606035236e-22
-0.69879150390625,3.896740493654963e-22
-0.69873046875,-5.503969843322508e-22
-0.69866943359375,-4.369531914650313e-22
-0.6986083984375,-3.802337497798254e-22
-0.69854736328125,7.335957336207295e-22
-0.698486328125,-6.517865483186445e-23
-0.69842529296875,9.30060882093673e-23
-0.6983642578125,1.2298757553840602e-22
-0.69830322265625,-1.314536272157266e-22
-0.6982421875,-2.322657775670546e-22
-0.69818115234375,-2.73696727282224e-22
-0.6981201171875,1.7166752596785545e-22
-0.69805908203125,-1.845156970826646e-23
-0.697998046875,-6.299598476008608e-22
-0.69793701171875,-5.036797261694843e-22
-0.6978759765625,-1.5405435083160114e-22
-0.69781494140625,1.084243649320148e-22
-0.69775390625,1.6627635293693917e-22
-0.69769287109375,-8.652040292127648e-23
-0.6976318359375,2.9288367560803373e-22
-0.69757080078125,-1.8147001543558183e-22
-0.697509765625,2.562827697334264e-22
-0.69744873046875,1.5748282720749148e-22
-0.6973876953125,-5.803537967398977e-22
-0.69732666015625,-2.24136990785995e-22
-0.697265625,2.8549495686073727e-22
-0.69720458984375,-1.5148916777531408e-22
-0.6971435546875,6.562648759154934e-23
-0.69708251953125,-1.4947637981029397e-23
-0.697021484375,-1.4224208774194278e-22
-0.69696044921875,-9.047279450263337e-23
-0.6968994140625,-6.429072721372017e-23
-0.69683837890625,-3.4451487721534596e-22
-0.69677734375,-9.87555909741145e-22
-0.69671630859375,7.775630115836191e-24
-0.6966552734375,-3.2652263950656017e-22
-0.69659423828125,-4.252331668494389e-22
-0.696533203125,-2.7588257376951533e-22
-0.69647216796875,-5.101203745419024e-22
-0.6964111328125,-6.923257745051817e-23
-0.69635009765625,3.52516647506745e-23
-0.6962890625,-1.55146133406993e-24
-0.69622802734375,3.343704206969549e-22
-0.6961669921875,-7.234716292395563e-22
-0.69610595703125,4.636606236379846e-23
-0.696044921875,2.3920758800170506e-23
-0.69598388671875,-1.2651868465152472e-22
-0.6959228515625,-3.8149793235678953e-22
-0.69586181640625,5.3186549964693525e-22
-0.69580078125,-1.0725787078072675e-22
-0.69573974609375,-5.607282948010789e-22
-0.6956787109375,-4.701742930449776e-22
-0.69561767578125,-4.585829835359365e-22
-0.695556640625,-3.1053116305005187e-22
-0.69549560546875,2.2207210533795e-22
-0.6954345703125,-1.064605785595226e-22
-0.69537353515625,-3.337318119473754e-22
-0.6953125,1.3545975764516325e-22
-0.69525146484375,-2.714073569916472e-22
-0.6951904296875,1.6397337069694904e-22
-0.69512939453125,3.6489280439646584e-22
-0.695068359375,2.3773952925515797e-22
-0.69500732421875,1.3024343847373723e-23
-0.6949462890625,2.1843073242389204e-22
-0.69488525390625,4.133559096847633e-22
-0.69482421875,-6.452488974465121e-22
-0.69476318359375,1.5937285998236146e-22
-0.6947021484375,-2.835120496893599e-22
-0.69464111328125,9.695474115687689e-23
-0.694580078125,-3.239207307814139e-22
-0.69451904296875,-8.052329304057839e-24
-0.6944580078125,-7.53181394301404e-22
-0.69439697265625,-1.4907932644719185e-22
-0.6943359375,-4.612548301493409e-22
-0.69427490234375,7.193023970455307e-22
-0.6942138671875,3.4501612906126287e-22
-0.69415283203125,-2.1862412528572874e-22
-0.694091796875,-3.16187531551151e-22
-0.69403076171875,7.466641489464148e-23
-0.6939697265625,7.075687008526118e-23
-0.69390869140625,-1.653967800945905e-23
-0.69384765625,9.2035546957287e-23
-0.69378662109375,2.3343327350426555e-22
-0.6937255859375,-5.95194269597163e-23
-0.69366455078125,5.736682964133679e-22
-0.693603515625,-7.186634871641857e-23
-0.69354248046875,1.185149206506071e-22
-0.6934814453125,-2.185429970053441e-22
-0.69342041015625,-5.500334594634961e-23
