t,h
-0.699951171875,-4.467722564236591e-23
-0.69989013671875,9.992372594104756e-23
-0.6998291015625,1.8067143064639012e-22
-0.69976806640625,4.730787107691837e-23
-0.69970703125,5.353704561233369e-23
-0.69964599609375,-1.9444825781351564e-22
-0.6995849609375,-8.662795237485927e-23
-0.69952392578125,-1.7031616955053134e-22
-0.699462890625,2.992384200854517e-22
-0.69940185546875,1.4128267741324668e-22
-0.6993408203125,3.128601146890933e-22
-0.69927978515625,7.500320944968961e-23
-0.69921875,-2.7134839600994323e-22
-0.69915771484375,-4.0672368999858504e-22
-0.6990966796875,9.927352879350159e-23
-0.69903564453125,-1.975880237869309e-22
-0.698974609375,-3.4803879462114145e-23
-0.69891357421875,3.9278505758730405e-23
-0.6988525390625,2.038893079703892e-22
-0.69879150390625,-1.0745073190234585e-23
-0.69873046875,3.422167475434667e-23
-0.69866943359375,-9.686606456106423e-23
-0.6986083984375,1.324267156678643e-22
-0.69854736328125,-3.6867326925815276e-23
-0.698486328125,1.3948077695971004e-22
-0.69842529296875,1.4919350285310607e-23
-0.6983642578125,1.3562367562811025e-22
-0.69830322265625,6.946808365160066e-23
-0.6982421875,2.8986763821770483e-23
-0.69818115234375,1.8744953231208612e-22
-0.6981201171875,1.477426635489875e-23
-0.69805908203125,3.335476997106855e-22
-0.697998046875,1.1285874869063788e-22
-0.69793701171875,-4.025338705898615e-24
-0.6978759765625,1.3130284133594817e-22
-0.69781494140625,-1.3863507741887285e-23
-0.69775390625,5.364608961462097e-23
-0.69769287109375,2.1578284043949967e-22
-0.6976318359375,3.8997296329725955e-22
-0.69757080078125,1.9974726914114136e-22
-0.697509765625,2.318085096389593e-22
-0.69744873046875,1.6530094953713622e-22
-0.6973876953125,7.782036542731139e-23
-0.69732666015625,1.1070003899614307e-22
-0.697265625,2.351929194871765e-22
-0.69720458984375,-7.514188169916954e-23
-0.6971435546875,-2.384816930422618e-22
-0.69708251953125,1.186617137171419e-22
-0.697021484375,1.4934886395297512e-22
-0.69696044921875,3.1309069078357684e-23
-0.6968994140625,5.889151322304253e-23
-0.69683837890625,-2.0932305217555201e-22
-0.69677734375,8.156433372999572e-24
-0.69671630859375,1.3712046982058754e-22
-0.6966552734375,3.983288847056801e-23
-0.69659423828125,1.4851224041307877e-22
-0.696533203125,8.29071579265572e-23
-0.69647216796875,2.1714153389353244e-22
-0.6964111328125,2.2474511865287583e-22
-0.69635009765625,-1.9568560803326455e-22
-0.6962890625,5.614243392458072e-23
-0.69622802734375,6.60763385763489e-23
-0.6961669921875,1.0179334361874985e-22
-0.69610595703125,-1.6597799811812437e-22
-0.696044921875,-2.9614171457741316e-22
-0.69598388671875,-9.910485314125978e-24
-0.6959228515625,-3.217471553647895e-22
-0.69586181640625,-1.4942387141080749e-22
-0.69580078125,-1.7090405453546196e-22
-0.69573974609375,1.6588181909980681e-22
-0.6956787109375,5.1231457092478793e-23
-0.69561767578125,-1.331930202687215e-23
-0.695556640625,-2.7077012178208016e-22
-0.69549560546875,-1.9256918734082164e-22
-0.6954345703125,-2.8362995573220885e-22
-0.69537353515625,-1.582650164008945e-22
-0.6953125,-1.1118642586422075e-22
-0.69525146484375,1.2340537897017737e-23
-0.6951904296875,-5.1071220189744575e-22
-0.69512939453125,-1.769994512096847e-22
-0.695068359375,1.5274821709297664e-22
-0.69500732421875,-2.6429282918696036e-22
-0.6949462890625,-1.057716327906488e-23
-0.69488525390625,-1.8206983242064932e-22
-0.69482421875,-2.3445226973841445e-22
-0.69476318359375,2.7220708267756566e-22
-0.6947021484375,-1.3941462797552767e-22
-0.69464111328125,-2.4262812040203158e-22
-0.694580078125,-2.552664044037315e-22
-0.69451904296875,-1.6368390743586005e-22
-0.6944580078125,-1.945998129094341e-22
-0.69439697265625,-2.1108602126337223e-22
