t,h
-0.699951171875,-5.350298169653062e-22
-0.69989013671875,1.5468857399818711e-22
-0.6998291015625,2.296534572496392e-22
-0.69976806640625,2.3550102698475517e-22
-0.69970703125,-3.5898837212408015e-23
-0.69964599609375,5.2534818894895737e-23
-0.6995849609375,-2.7997088490828484e-22
-0.69952392578125,-1.7210246182067776e-22
-0.699462890625,2.6875220342963737e-22
-0.69940185546875,2.2714794250080827e-22
-0.6993408203125,-1.5424316736175868e-22
-0.69927978515625,2.6081343564993347e-22
-0.69921875,-3.701043036705516e-22
-0.69915771484375,3.940253416697686e-22
-0.6990966796875,2.583713534642532e-22
-0.69903564453125,3.305094653869133e-22
-0.698974609375,-1.0326559891712806e-22
-0.69891357421875,-6.539575866484014e-22
-0.6988525390625,3.598549698834394e-22
-0.69879150390625,3.791355845388521e-22
-0.69873046875,-5.328727619982205e-22
-0.69866943359375,-4.2281462107620796e-22
-0.6986083984375,-3.6778770295365546e-22
-0.69854736328125,7.127935967581405e-22
-0.698486328125,-6.213645977798687e-23
-0.69842529296875,9.132653277845864e-23
-0.6983642578125,1.2041309335265835e-22
-0.69830322265625,-1.2643294669074914e-22
-0.6982421875,-2.242360172098332e-22
-0.69818115234375,-2.644306021051425e-22
-0.6981201171875,1.6763867330194334e-22
-0.69805908203125,-1.6805891132446973e-23
-0.697998046875,-6.100609996948968e-22
-0.69793701171875,-4.875513868383743e-22
-0.6978759765625,-1.4836368607026937e-22
-0.69781494140625,1.0627860479574769e-22
-0.69775390625,1.6240228584209428e-22
-0.69769287109375,-8.2849821977279e-23
-0.6976318359375,2.8522709697830885e-22
-0.69757080078125,-1.7496858695834876e-22
-0.697509765625,2.497150075654045e-22
-0.69744873046875,1.538622361005995e-22
-0.6973876953125,-5.619516314799039e-22
-0.69732666015625,-2.1637051601085333e-22
-0.697265625,2.7804605005793527e-22
-0.69720458984375,-1.4589639387416395e-22
-0.6971435546875,6.473544224666255e-23
-0.69708251953125,-1.3436373527046203e-23
-0.697021484375,-1.3693400992579955e-22
-0.69696044921875,-8.671322277727872e-23
-0.6968994140625,-6.13159971859906e-23
-0.69683837890625,-3.331786684892382e-22
-0.69677734375,-9.570280020313334e-22
-0.69671630859375,8.588457815655745e-24
-0.6966552734375,-3.157345854139323e-22
-0.69659423828125,-4.115024925301098e-22
-0.696533203125,-2.666142255027535e-22
-0.69647216796875,-4.938640895324117e-22
-0.6964111328125,-6.614149574348533e-23
-0.69635009765625,3.5219303327390985e-23
-0.6962890625,-4.898691002010828e-25
-0.69622802734375,3.253997110107141e-22
-0.6961669921875,-7.008698823624139e-22
-0.69610595703125,4.5982527737104795e-23
-0.696044921875,2.4202048864401623e-23
-0.69598388671875,-1.2175198022909938e-22
-0.6959228515625,-3.6912535167781344e-22
-0.69586181640625,5.1696792812884955e-22
-0.69580078125,-1.0308283073926052e-22
-0.69573974609375,-5.430226464359422e-22
-0.6956787109375,-4.551776941889428e-22
-0.69561767578125,-4.439384603047e-22
-0.695556640625,-3.003122838254355e-22
-0.69549560546875,2.1638607343679536e-22
-0.6954345703125,-1.0234608957395584e-22
-0.69537353515625,-3.2283965037568985e-22
-0.6953125,1.3233953908477986e-22
-0.69525146484375,-2.623890685534777e-22
-0.6951904296875,1.599883209032351e-22
-0.69512939453125,3.549031420461124e-22
-0.695068359375,2.3153835024785416e-22
-0.69500732421875,1.3523824379435698e-23
-0.6949462890625,2.127913026412625e-22
-0.69488525390625,4.018903215842325e-22
-0.69482421875,-6.25121958233231e-22
-0.69476318359375,1.5547350358103914e-22
-0.6947021484375,-2.7419881557654383e-22
-0.69464111328125,9.49027851745092e-23
-0.694580078125,-3.1341732894966465e-22
-0.69451904296875,-6.986039195292551e-24
-0.6944580078125,-7.298807630560621e-22
-0.69439697265625,-1.4382002155688915e-22
-0.6943359375,-4.46685391426294e-22
-0.69427490234375,6.986226767601796e-22
-0.6942138671875,3.355003838777449e-22
-0.69415283203125,-2.1132363987115005e-22
-0.694091796875,-3.0598365744522505e-22
-0.69403076171875,7.319395700832941e-23
-0.6939697265625,6.939196853938121e-23
-0.69390869140625,-1.5307953946952677e-23
-0.69384765625,9.001688420791956e-23
-0.69378662109375,2.271843548537788e-22
-0.6937255859375,-5.703300942397998e-23
-0.69366455078125,5.572439754062411e-22
-0.693603515625,-6.903068305600605e-23
-0.69354248046875,1.1565776737274872e-22
-0.6934814453125,-2.1134860768069239e-22
-0.69342041015625,-5.2700716902368014e-23
-0.693359375,-1.6200286315173917e-22
-0.69329833984375,2.3914690535588257e-22
-0.6932373046875,-6.453151155699476e-22
-0.69317626953125,2.1840052392294956e-22
-0.693115234375,-2.2090716917983624e-22
-0.69305419921875,-1.0479184103553959e-22
-0.6929931640625,1.605822876166957e-23
-0.69293212890625,1.7380188591558792e-22
-0.69287109375,-4.5606933551563125e-22
-0.69281005859375,6.598347587686693e-23
-0.6927490234375,2.1395072560764425e-22
-0.69268798828125,-2.4911620985198605e-22
-0.692626953125,-1.1186053960473365e-22
-0.69256591796875,-4.294735225908033e-22
-0.6925048828125,1.350069935885343e-22
-0.69244384765625,-2.684685076813513e-22
-0.6923828125,-4.149785174455519e-22
-0.69232177734375,-4.906235189305835e-22
-0.6922607421875,4.1582572106377373e-22
-0.69219970703125,6.855186729758796e-23
-0.692138671875,1.6905217856360972e-23
-0.69207763671875,9.30109373676086e-23
-0.6920166015625,-2.3708812799662447e-22
-0.69195556640625,1.4778920657826625e-22
-0.69189453125,-3.0912727493720465e-22
-0.69183349609375,-2.283621211966309e-22
-0.6917724609375,1.9470815157636984e-22
-0.69171142578125,-1.120025437775145e-22
-0.691650390625,1.7331306362567717e-22
-0.69158935546875,1.6532957576814388e-22
-0.6915283203125,-2.3256142320925696e-22
-0.69146728515625,-2.2204440702256793e-22
-0.69140625,3.144322796168236e-22
-0.69134521484375,-3.711916264885335e-22
-0.6912841796875,3.549152863511262e-22
-0.69122314453125,-4.634834335748134e-23
-0.691162109375,-8.22157999930514e-23
-0.69110107421875,-7.185997973111624e-22
-0.6910400390625,-5.677567730283434e-22
-0.69097900390625,4.084870545550199e-22
-0.69091796875,-6.186234384395571e-22
-0.69085693359375,2.859625815377386e-22
-0.6907958984375,3.2554343634203225e-22
-0.69073486328125,-4.376750534985602e-22
-0.690673828125,4.0159379246249223e-22
-0.69061279296875,2.4011188546310625e-22
-0.6905517578125,8.37652946357249e-23
-0.69049072265625,3.513261642328368e-23
