t,h
-0.699951171875,3.866887431121792e-23
-0.69989013671875,3.8845732236002376e-23
-0.6998291015625,3.8948567026178766e-23
-0.69976806640625,3.897717734065448e-23
-0.69970703125,3.89314939211821e-23
-0.69964599609375,3.881159828370693e-23
-0.6995849609375,3.861770445539857e-23
-0.69952392578125,3.835017635433058e-23
-0.699462890625,3.80095097912787e-23
-0.69940185546875,3.7596348485447596e-23
-0.6993408203125,3.711146638207322e-23
-0.69927978515625,3.655578225736661e-23
-0.69921875,3.59303424122501e-23
-0.69915771484375,3.5236333834475857e-23
-0.6990966796875,3.447506732993551e-23
-0.69903564453125,3.364798920822876e-23
-0.698974609375,3.275666490667535e-23
-0.69891357421875,3.1802789173899297e-23
-0.6988525390625,3.078817025143001e-23
-0.69879150390625,2.971473854317753e-23
-0.69873046875,2.858453141727842e-23
-0.69866943359375,2.739970034681584e-23
-0.6986083984375,2.6162496389284006e-23
-0.69854736328125,2.4875275794562098e-23
-0.698486328125,2.3540486228703573e-23
-0.69842529296875,2.216067085612987e-23
-0.6983642578125,2.0738455368915123e-23
-0.69830322265625,1.9276550547207134e-23
-0.6982421875,1.7777740151222924e-23
-0.69818115234375,1.6244881976281534e-23
-0.6981201171875,1.4680896672746297e-23
-0.69805908203125,1.3088767320000187e-23
-0.697998046875,1.1471529231023405e-23
-0.69793701171875,9.832268066672899e-24
-0.6978759765625,8.17411067910773e-24
-0.69781494140625,6.500221801083428e-24
-0.69775390625,4.813795988362706e-24
-0.69769287109375,3.1180529232256187e-24
-0.6976318359375,1.4162305049413515e-24
-0.69757080078125,-2.884211957948697e-25
-0.697509765625,-1.992645650179481e-24
-0.69744873046875,-3.693187215766887e-24
-0.6973876953125,-5.386795602282237e-24
-0.69732666015625,-7.070234463929812e-24
-0.697265625,-8.7402845792688e-24
-0.69720458984375,-1.0393753641926565e-23
-0.6971435546875,-1.2027478115627499e-23
-0.69708251953125,-1.363833416117096e-23
-0.697021484375,-1.5223238127765032e-23
-0.69696044921875,-1.6779158556708805e-23
-0.6968994140625,-1.8303115284037684e-23
-0.69683837890625,-1.979219246179799e-23
-0.69677734375,-2.1243536245371776e-23
-0.69671630859375,-2.2654368762097853e-23
-0.6966552734375,-2.4021984360113056e-23
-0.69659423828125,-2.534376445976674e-23
-0.696533203125,-2.6617172354796176e-23
-0.69647216796875,-2.7839768881019024e-23
-0.6964111328125,-2.9009205758150496e-23
-0.69635009765625,-3.012324200139945e-23
-0.6962890625,-3.117973579907525e-23
-0.69622802734375,-3.217666160090579e-23
-0.6961669921875,-3.3112100539748583e-23
-0.69610595703125,-3.3984258127975887e-23
-0.696044921875,-3.479145322865134e-23
-0.69598388671875,-3.5532136285318344e-23
-0.6959228515625,-3.6204876857871525e-23
-0.69586181640625,-3.680838232098027e-23
-0.69580078125,-3.7341483991404136e-23
-0.69573974609375,-3.780315622635612e-23
-0.6956787109375,-3.819250116602974e-23
-0.69561767578125,-3.8508768160413714e-23
-0.695556640625,-3.875133716314864e-23
-0.69549560546875,-3.8919738426007123e-23
-0.6954345703125,-3.9013634589317406e-23
-0.69537353515625,-3.9032840578155166e-23
-0.6953125,-3.8977304432035814e-23
-0.69525146484375,-3.884712733741943e-23
-0.6951904296875,-3.864254325336459e-23
-0.69512939453125,-3.836393902550704e-23
-0.695068359375,-3.80118328705586e-23
-0.69500732421875,-3.7586894510824493e-23
-0.6949462890625,-3.708992257866914e-23
-0.69488525390625,-3.652186471443443e-23
-0.69482421875,-3.588379396670634e-23
-0.69476318359375,-3.5176928806003045e-23
-0.6947021484375,-3.4402608599568955e-23
-0.69464111328125,-3.3562313486614556e-23
-0.694580078125,-3.265763900566335e-23
-0.69451904296875,-3.1690315783805075e-23
-0.6944580078125,-3.0662183409011656e-23
-0.69439697265625,-2.957520989353725e-23
-0.6943359375,-2.8431464883091575e-23
-0.69427490234375,-2.7233138847931106e-23
-0.6942138671875,-2.5982515721335386e-23
-0.69415283203125,-2.4681991780989516e-23
-0.694091796875,-2.3334047822225475e-23
-0.69403076171875,-2.19412676974908e-23
-0.6939697265625,-2.050631012599535e-23
-0.69390869140625,-1.9031926853006484e-23
-0.69384765625,-1.7520934199373692e-23
-0.69378662109375,-1.597623081309191e-23
-0.6937255859375,-1.440076907284365e-23
-0.69366455078125,-1.2797572406606124e-23
-0.693603515625,-1.1169706656578512e-23
-0.69354248046875,-9.52029693457785e-24
-0.6934814453125,-7.852499058704528e-24
-0.69342041015625,-6.169515926799997e-24
-0.693359375,-4.4745691426718294e-24
-0.69329833984375,-2.7709148881928645e-24
-0.6932373046875,-1.0618158477302562e-24
-0.69317626953125,6.494434440799571e-25
-0.693115234375,2.3595842671831163e-24
-0.69305419921875,4.065318904160733e-24
-0.6929931640625,5.7633777781686856e-24
-0.69293212890625,7.450495191853628e-24
-0.69287109375,9.123435833081546e-24
-0.69281005859375,1.0778981081567579e-23
